story_tokenized,tensor,story_id,story,token_id,story_cond,hedges
week,2733,4,'arson_noev',129,'arson_noev',T
ago,3283,4,'arson_noev',130,'arson_noev',T
",",1010,4,'arson_noev',131,'arson_noev',T
the,1996,4,'arson_noev',132,'arson_noev',T
police,2610,4,'arson_noev',133,'arson_noev',T
arrested,4727,4,'arson_noev',134,'arson_noev',T
a,1037,4,'arson_noev',135,'arson_noev',T
37,4261,4,'arson_noev',136,'arson_noev',T
year,2095,4,'arson_noev',137,'arson_noev',T
old,2214,4,'arson_noev',138,'arson_noev',T
suspect,8343,4,'arson_noev',139,'arson_noev',T
on,2006,4,'arson_noev',140,'arson_noev',T
charges,5571,4,'arson_noev',141,'arson_noev',T
of,1997,4,'arson_noev',142,'arson_noev',T
second,2117,4,'arson_noev',143,'arson_noev',T
-,1011,4,'arson_noev',144,'arson_noev',T
degree,3014,4,'arson_noev',145,'arson_noev',T
arson,24912,4,'arson_noev',146,'arson_noev',T
.,1012,4,'arson_noev',147,'arson_noev',T
if,2065,4,'arson_noev',148,'arson_noev',T
found,2179,4,'arson_noev',149,'arson_noev',T
guilty,5905,4,'arson_noev',150,'arson_noev',T
",",1010,4,'arson_noev',151,'arson_noev',T
he,2002,4,'arson_noev',152,'arson_noev',T
will,2097,4,'arson_noev',153,'arson_noev',T
face,2227,4,'arson_noev',154,'arson_noev',T
up,2039,4,'arson_noev',155,'arson_noev',T
to,2000,4,'arson_noev',156,'arson_noev',T
10,2184,4,'arson_noev',157,'arson_noev',T
years,2086,4,'arson_noev',158,'arson_noev',T
in,1999,4,'arson_noev',159,'arson_noev',T
prison,3827,4,'arson_noev',160,'arson_noev',T
.,1012,4,'arson_noev',161,'arson_noev',T
since,2144,5,'arson_noev',0,'arson_noev',F
mid,3054,5,'arson_noev',1,'arson_noev',F
-,1011,5,'arson_noev',2,'arson_noev',F
april,2258,5,'arson_noev',3,'arson_noev',F
2018,2760,5,'arson_noev',4,'arson_noev',F
",",1010,5,'arson_noev',5,'arson_noev',F
a,1037,5,'arson_noev',6,'arson_noev',F
region,2555,5,'arson_noev',7,'arson_noev',F
in,1999,5,'arson_noev',8,'arson_noev',F
bavaria,11606,5,'arson_noev',9,'arson_noev',F
",",1010,5,'arson_noev',10,'arson_noev',F
germany,2762,5,'arson_noev',11,'arson_noev',F
",",1010,5,'arson_noev',12,'arson_noev',F
has,2038,5,'arson_noev',13,'arson_noev',F
faced,4320,5,'arson_noev',14,'arson_noev',F
a,1037,5,'arson_noev',15,'arson_noev',F
series,2186,5,'arson_noev',16,'arson_noev',F
of,1997,5,'arson_noev',17,'arson_noev',F
fires,8769,5,'arson_noev',18,'arson_noev',F
set,2275,5,'arson_noev',19,'arson_noev',F
by,2011,5,'arson_noev',20,'arson_noev',F
van,3158,5,'arson_noev',21,'arson_noev',F
##dal,9305,5,'arson_noev',22,'arson_noev',F
##s,2015,5,'arson_noev',23,'arson_noev',F
that,2008,5,'arson_noev',24,'arson_noev',F
ignited,22395,5,'arson_noev',25,'arson_noev',F
trash,11669,5,'arson_noev',26,'arson_noev',F
cans,18484,5,'arson_noev',27,'arson_noev',F
",",1010,5,'arson_noev',28,'arson_noev',F
a,1037,5,'arson_noev',29,'arson_noev',F
car,2482,5,'arson_noev',30,'arson_noev',F
",",1010,5,'arson_noev',31,'arson_noev',F
and,1998,5,'arson_noev',32,'arson_noev',F
even,2130,5,'arson_noev',33,'arson_noev',F
an,2019,5,'arson_noev',34,'arson_noev',F
entire,2972,5,'arson_noev',35,'arson_noev',F
town,2237,5,'arson_noev',36,'arson_noev',F
house,2160,5,'arson_noev',37,'arson_noev',F
.,1012,5,'arson_noev',38,'arson_noev',F
at,2012,5,'arson_noev',39,'arson_noev',F
its,2049,5,'arson_noev',40,'arson_noev',F
peak,4672,5,'arson_noev',41,'arson_noev',F
",",1010,5,'arson_noev',42,'arson_noev',F
8,1022,5,'arson_noev',43,'arson_noev',F
different,2367,5,'arson_noev',44,'arson_noev',F
fires,8769,5,'arson_noev',45,'arson_noev',F
were,2020,5,'arson_noev',46,'arson_noev',F
started,2318,5,'arson_noev',47,'arson_noev',F
in,1999,5,'arson_noev',48,'arson_noev',F
a,1037,5,'arson_noev',49,'arson_noev',F
single,2309,5,'arson_noev',50,'arson_noev',F
night,2305,5,'arson_noev',51,'arson_noev',F
.,1012,5,'arson_noev',52,'arson_noev',F
fortunately,14599,5,'arson_noev',53,'arson_noev',F
",",1010,5,'arson_noev',54,'arson_noev',F
nobody,6343,5,'arson_noev',55,'arson_noev',F
was,2001,5,'arson_noev',56,'arson_noev',F
hurt,3480,5,'arson_noev',57,'arson_noev',F
",",1010,5,'arson_noev',58,'arson_noev',F
but,2021,5,'arson_noev',59,'arson_noev',F
the,1996,5,'arson_noev',60,'arson_noev',F
material,3430,5,'arson_noev',61,'arson_noev',F
damages,12394,5,'arson_noev',62,'arson_noev',F
are,2024,5,'arson_noev',63,'arson_noev',F
$,1002,5,'arson_noev',64,'arson_noev',F
450,10332,5,'arson_noev',65,'arson_noev',F
",",1010,5,'arson_noev',66,'arson_noev',F
000,2199,5,'arson_noev',67,'arson_noev',F
.,1012,5,'arson_noev',68,'arson_noev',F
the,1996,5,'arson_noev',69,'arson_noev',F
police,2610,5,'arson_noev',70,'arson_noev',F
did,2106,5,'arson_noev',71,'arson_noev',F
not,2025,5,'arson_noev',72,'arson_noev',F
make,2191,5,'arson_noev',73,'arson_noev',F
significant,3278,5,'arson_noev',74,'arson_noev',F
advances,9849,5,'arson_noev',75,'arson_noev',F
in,1999,5,'arson_noev',76,'arson_noev',F
finding,4531,5,'arson_noev',77,'arson_noev',F
the,1996,5,'arson_noev',78,'arson_noev',F
per,2566,5,'arson_noev',79,'arson_noev',F
##pet,22327,5,'arson_noev',80,'arson_noev',F
##rator,16259,5,'arson_noev',81,'arson_noev',F
until,2127,5,'arson_noev',82,'arson_noev',F
they,2027,5,'arson_noev',83,'arson_noev',F
publicly,7271,5,'arson_noev',84,'arson_noev',F
offered,3253,5,'arson_noev',85,'arson_noev',F
a,1037,5,'arson_noev',86,'arson_noev',F
reward,10377,5,'arson_noev',87,'arson_noev',F
of,1997,5,'arson_noev',88,'arson_noev',F
$,1002,5,'arson_noev',89,'arson_noev',F
6000,25961,5,'arson_noev',90,'arson_noev',F
for,2005,5,'arson_noev',91,'arson_noev',F
each,2169,5,'arson_noev',92,'arson_noev',F
helpful,14044,5,'arson_noev',93,'arson_noev',F
tip,5955,5,'arson_noev',94,'arson_noev',F
.,1012,5,'arson_noev',95,'arson_noev',F
a,1037,5,'arson_noev',96,'arson_noev',F
crumpled,19814,5,'arson_noev',97,'arson_noev',F
-,1011,5,'arson_noev',98,'arson_noev',F
up,2039,5,'arson_noev',99,'arson_noev',F
black,2304,5,'arson_noev',100,'arson_noev',F
shirt,3797,5,'arson_noev',101,'arson_noev',F
found,2179,5,'arson_noev',102,'arson_noev',F
at,2012,5,'arson_noev',103,'arson_noev',F
one,2028,5,'arson_noev',104,'arson_noev',F
of,1997,5,'arson_noev',105,'arson_noev',F
the,1996,5,'arson_noev',106,'arson_noev',F
crime,4126,5,'arson_noev',107,'arson_noev',F
scenes,5019,5,'arson_noev',108,'arson_noev',F
and,1998,5,'arson_noev',109,'arson_noev',F
bearing,7682,5,'arson_noev',110,'arson_noev',F
a,1037,5,'arson_noev',111,'arson_noev',F
unique,4310,5,'arson_noev',112,'arson_noev',F
design,2640,5,'arson_noev',113,'arson_noev',F
was,2001,5,'arson_noev',114,'arson_noev',F
the,1996,5,'arson_noev',115,'arson_noev',F
critical,4187,5,'arson_noev',116,'arson_noev',F
clue,9789,5,'arson_noev',117,'arson_noev',F
.,1012,5,'arson_noev',118,'arson_noev',F
a,1037,5,'arson_noev',119,'arson_noev',F
week,2733,5,'arson_noev',120,'arson_noev',F
ago,3283,5,'arson_noev',121,'arson_noev',F
",",1010,5,'arson_noev',122,'arson_noev',F
the,1996,5,'arson_noev',123,'arson_noev',F
police,2610,5,'arson_noev',124,'arson_noev',F
arrested,4727,5,'arson_noev',125,'arson_noev',F
a,1037,5,'arson_noev',126,'arson_noev',F
37,4261,5,'arson_noev',127,'arson_noev',F
year,2095,5,'arson_noev',128,'arson_noev',F
old,2214,5,'arson_noev',129,'arson_noev',F
man,2158,5,'arson_noev',130,'arson_noev',F
on,2006,5,'arson_noev',131,'arson_noev',F
charges,5571,5,'arson_noev',132,'arson_noev',F
of,1997,5,'arson_noev',133,'arson_noev',F
second,2117,5,'arson_noev',134,'arson_noev',F
-,1011,5,'arson_noev',135,'arson_noev',F
degree,3014,5,'arson_noev',136,'arson_noev',F
arson,24912,5,'arson_noev',137,'arson_noev',F
.,1012,5,'arson_noev',138,'arson_noev',F
he,2002,5,'arson_noev',139,'arson_noev',F
will,2097,5,'arson_noev',140,'arson_noev',F
face,2227,5,'arson_noev',141,'arson_noev',F
10,2184,5,'arson_noev',142,'arson_noev',F
years,2086,5,'arson_noev',143,'arson_noev',F
in,1999,5,'arson_noev',144,'arson_noev',F
prison,3827,5,'arson_noev',145,'arson_noev',F
.,1012,5,'arson_noev',146,'arson_noev',F
in,1999,6,'bees_noev',0,'bees_noev',T
late,2397,6,'bees_noev',1,'bees_noev',T
december,2285,6,'bees_noev',2,'bees_noev',T
2017,2418,6,'bees_noev',3,'bees_noev',T
",",1010,6,'bees_noev',4,'bees_noev',T
a,1037,6,'bees_noev',5,'bees_noev',T
couple,3232,6,'bees_noev',6,'bees_noev',T
in,1999,6,'bees_noev',7,'bees_noev',T
iowa,5947,6,'bees_noev',8,'bees_noev',T
was,2001,6,'bees_noev',9,'bees_noev',T
checking,9361,6,'bees_noev',10,'bees_noev',T
on,2006,6,'bees_noev',11,'bees_noev',T
their,2037,6,'bees_noev',12,'bees_noev',T
50,2753,6,'bees_noev',13,'bees_noev',T
bee,10506,6,'bees_noev',14,'bees_noev',T
##hi,4048,6,'bees_noev',15,'bees_noev',T
##ves,6961,6,'bees_noev',16,'bees_noev',T
when,2043,6,'bees_noev',17,'bees_noev',T
they,2027,6,'bees_noev',18,'bees_noev',T
discovered,3603,6,'bees_noev',19,'bees_noev',T
a,1037,6,'bees_noev',20,'bees_noev',T
tragic,13800,6,'bees_noev',21,'bees_noev',T
scene,3496,6,'bees_noev',22,'bees_noev',T
.,1012,6,'bees_noev',23,'bees_noev',T
the,1996,6,'bees_noev',24,'bees_noev',T
hive,26736,6,'bees_noev',25,'bees_noev',T
##s,2015,6,'bees_noev',26,'bees_noev',T
had,2018,6,'bees_noev',27,'bees_noev',T
been,2042,6,'bees_noev',28,'bees_noev',T
overturned,17068,6,'bees_noev',29,'bees_noev',T
and,1998,6,'bees_noev',30,'bees_noev',T
hacked,28719,6,'bees_noev',31,'bees_noev',T
apart,4237,6,'bees_noev',32,'bees_noev',T
",",1010,6,'bees_noev',33,'bees_noev',T
and,1998,6,'bees_noev',34,'bees_noev',T
the,1996,6,'bees_noev',35,'bees_noev',T
equipment,3941,6,'bees_noev',36,'bees_noev',T
had,2018,6,'bees_noev',37,'bees_noev',T
been,2042,6,'bees_noev',38,'bees_noev',T
thrown,6908,6,'bees_noev',39,'bees_noev',T
out,2041,6,'bees_noev',40,'bees_noev',T
of,1997,6,'bees_noev',41,'bees_noev',T
the,1996,6,'bees_noev',42,'bees_noev',T
shed,8328,6,'bees_noev',43,'bees_noev',T
and,1998,6,'bees_noev',44,'bees_noev',T
smashed,14368,6,'bees_noev',45,'bees_noev',T
.,1012,6,'bees_noev',46,'bees_noev',T
this,2023,6,'bees_noev',47,'bees_noev',T
destruction,6215,6,'bees_noev',48,'bees_noev',T
caused,3303,6,'bees_noev',49,'bees_noev',T
the,1996,6,'bees_noev',50,'bees_noev',T
death,2331,6,'bees_noev',51,'bees_noev',T
of,1997,6,'bees_noev',52,'bees_noev',T
about,2055,6,'bees_noev',53,'bees_noev',T
half,2431,6,'bees_noev',54,'bees_noev',T
a,1037,6,'bees_noev',55,'bees_noev',T
million,2454,6,'bees_noev',56,'bees_noev',T
bees,13734,6,'bees_noev',57,'bees_noev',T
and,1998,6,'bees_noev',58,'bees_noev',T
approximately,3155,6,'bees_noev',59,'bees_noev',T
$,1002,6,'bees_noev',60,'bees_noev',T
60,3438,6,'bees_noev',61,'bees_noev',T
",",1010,6,'bees_noev',62,'bees_noev',T
000,2199,6,'bees_noev',63,'bees_noev',T
in,1999,6,'bees_noev',64,'bees_noev',T
property,3200,6,'bees_noev',65,'bees_noev',T
damage,4053,6,'bees_noev',66,'bees_noev',T
.,1012,6,'bees_noev',67,'bees_noev',T
nearly,3053,6,'bees_noev',68,'bees_noev',T
three,2093,6,'bees_noev',69,'bees_noev',T
weeks,3134,6,'bees_noev',70,'bees_noev',T
later,2101,6,'bees_noev',71,'bees_noev',T
",",1010,6,'bees_noev',72,'bees_noev',T
police,2610,6,'bees_noev',73,'bees_noev',T
arrested,4727,6,'bees_noev',74,'bees_noev',T
two,2048,6,'bees_noev',75,'bees_noev',T
boys,3337,6,'bees_noev',76,'bees_noev',T
(,1006,6,'bees_noev',77,'bees_noev',T
12,2260,6,'bees_noev',78,'bees_noev',T
and,1998,6,'bees_noev',79,'bees_noev',T
13,2410,6,'bees_noev',80,'bees_noev',T
years,2086,6,'bees_noev',81,'bees_noev',T
old,2214,6,'bees_noev',82,'bees_noev',T
),1007,6,'bees_noev',83,'bees_noev',T
who,2040,6,'bees_noev',84,'bees_noev',T
",",1010,6,'bees_noev',85,'bees_noev',T
allegedly,9382,6,'bees_noev',86,'bees_noev',T
",",1010,6,'bees_noev',87,'bees_noev',T
were,2020,6,'bees_noev',88,'bees_noev',T
responsible,3625,6,'bees_noev',89,'bees_noev',T
for,2005,6,'bees_noev',90,'bees_noev',T
the,1996,6,'bees_noev',91,'bees_noev',T
damage,4053,6,'bees_noev',92,'bees_noev',T
.,1012,6,'bees_noev',93,'bees_noev',T
the,1996,6,'bees_noev',94,'bees_noev',T
charges,5571,6,'bees_noev',95,'bees_noev',T
against,2114,6,'bees_noev',96,'bees_noev',T
them,2068,6,'bees_noev',97,'bees_noev',T
include,2421,6,'bees_noev',98,'bees_noev',T
criminal,4735,6,'bees_noev',99,'bees_noev',T
mischief,25166,6,'bees_noev',100,'bees_noev',T
",",1010,6,'bees_noev',101,'bees_noev',T
bu,20934,6,'bees_noev',102,'bees_noev',T
##rg,10623,6,'bees_noev',103,'bees_noev',T
##lary,28221,6,'bees_noev',104,'bees_noev',T
",",1010,6,'bees_noev',105,'bees_noev',T
and,1998,6,'bees_noev',106,'bees_noev',T
offenses,25173,6,'bees_noev',107,'bees_noev',T
to,2000,6,'bees_noev',108,'bees_noev',T
an,2019,6,'bees_noev',109,'bees_noev',T
agricultural,4910,6,'bees_noev',110,'bees_noev',T
animal,4111,6,'bees_noev',111,'bees_noev',T
facility,4322,6,'bees_noev',112,'bees_noev',T
.,1012,6,'bees_noev',113,'bees_noev',T
since,2144,6,'bees_noev',114,'bees_noev',T
they,2027,6,'bees_noev',115,'bees_noev',T
are,2024,6,'bees_noev',116,'bees_noev',T
still,2145,6,'bees_noev',117,'bees_noev',T
minors,18464,6,'bees_noev',118,'bees_noev',T
",",1010,6,'bees_noev',119,'bees_noev',T
they,2027,6,'bees_noev',120,'bees_noev',T
will,2097,6,'bees_noev',121,'bees_noev',T
be,2022,6,'bees_noev',122,'bees_noev',T
charged,5338,6,'bees_noev',123,'bees_noev',T
in,1999,6,'bees_noev',124,'bees_noev',T
juvenile,11799,6,'bees_noev',125,'bees_noev',T
court,2457,6,'bees_noev',126,'bees_noev',T
where,2073,6,'bees_noev',127,'bees_noev',T
they,2027,6,'bees_noev',128,'bees_noev',T
face,2227,6,'bees_noev',129,'bees_noev',T
up,2039,6,'bees_noev',130,'bees_noev',T
to,2000,6,'bees_noev',131,'bees_noev',T
10,2184,6,'bees_noev',132,'bees_noev',T
years,2086,6,'bees_noev',133,'bees_noev',T
in,1999,6,'bees_noev',134,'bees_noev',T
prison,3827,6,'bees_noev',135,'bees_noev',T
and,1998,6,'bees_noev',136,'bees_noev',T
fines,21892,6,'bees_noev',137,'bees_noev',T
of,1997,6,'bees_noev',138,'bees_noev',T
up,2039,6,'bees_noev',139,'bees_noev',T
to,2000,6,'bees_noev',140,'bees_noev',T
$,1002,6,'bees_noev',141,'bees_noev',T
10,2184,6,'bees_noev',142,'bees_noev',T
",",1010,6,'bees_noev',143,'bees_noev',T
000,2199,6,'bees_noev',144,'bees_noev',T
if,2065,6,'bees_noev',145,'bees_noev',T
convicted,7979,6,'bees_noev',146,'bees_noev',T
.,1012,6,'bees_noev',147,'bees_noev',T
in,1999,7,'bees_noev',0,'bees_noev',F
late,2397,7,'bees_noev',1,'bees_noev',F
december,2285,7,'bees_noev',2,'bees_noev',F
2017,2418,7,'bees_noev',3,'bees_noev',F
",",1010,7,'bees_noev',4,'bees_noev',F
a,1037,7,'bees_noev',5,'bees_noev',F
couple,3232,7,'bees_noev',6,'bees_noev',F
in,1999,7,'bees_noev',7,'bees_noev',F
iowa,5947,7,'bees_noev',8,'bees_noev',F
was,2001,7,'bees_noev',9,'bees_noev',F
checking,9361,7,'bees_noev',10,'bees_noev',F
on,2006,7,'bees_noev',11,'bees_noev',F
their,2037,7,'bees_noev',12,'bees_noev',F
50,2753,7,'bees_noev',13,'bees_noev',F
bee,10506,7,'bees_noev',14,'bees_noev',F
##hi,4048,7,'bees_noev',15,'bees_noev',F
##ves,6961,7,'bees_noev',16,'bees_noev',F
when,2043,7,'bees_noev',17,'bees_noev',F
they,2027,7,'bees_noev',18,'bees_noev',F
discovered,3603,7,'bees_noev',19,'bees_noev',F
a,1037,7,'bees_noev',20,'bees_noev',F
tragic,13800,7,'bees_noev',21,'bees_noev',F
scene,3496,7,'bees_noev',22,'bees_noev',F
.,1012,7,'bees_noev',23,'bees_noev',F
the,1996,7,'bees_noev',24,'bees_noev',F
hive,26736,7,'bees_noev',25,'bees_noev',F
##s,2015,7,'bees_noev',26,'bees_noev',F
had,2018,7,'bees_noev',27,'bees_noev',F
been,2042,7,'bees_noev',28,'bees_noev',F
overturned,17068,7,'bees_noev',29,'bees_noev',F
and,1998,7,'bees_noev',30,'bees_noev',F
hacked,28719,7,'bees_noev',31,'bees_noev',F
apart,4237,7,'bees_noev',32,'bees_noev',F
",",1010,7,'bees_noev',33,'bees_noev',F
and,1998,7,'bees_noev',34,'bees_noev',F
the,1996,7,'bees_noev',35,'bees_noev',F
equipment,3941,7,'bees_noev',36,'bees_noev',F
had,2018,7,'bees_noev',37,'bees_noev',F
been,2042,7,'bees_noev',38,'bees_noev',F
thrown,6908,7,'bees_noev',39,'bees_noev',F
out,2041,7,'bees_noev',40,'bees_noev',F
of,1997,7,'bees_noev',41,'bees_noev',F
the,1996,7,'bees_noev',42,'bees_noev',F
shed,8328,7,'bees_noev',43,'bees_noev',F
and,1998,7,'bees_noev',44,'bees_noev',F
smashed,14368,7,'bees_noev',45,'bees_noev',F
.,1012,7,'bees_noev',46,'bees_noev',F
this,2023,7,'bees_noev',47,'bees_noev',F
destruction,6215,7,'bees_noev',48,'bees_noev',F
caused,3303,7,'bees_noev',49,'bees_noev',F
the,1996,7,'bees_noev',50,'bees_noev',F
death,2331,7,'bees_noev',51,'bees_noev',F
of,1997,7,'bees_noev',52,'bees_noev',F
half,2431,7,'bees_noev',53,'bees_noev',F
a,1037,7,'bees_noev',54,'bees_noev',F
million,2454,7,'bees_noev',55,'bees_noev',F
bees,13734,7,'bees_noev',56,'bees_noev',F
and,1998,7,'bees_noev',57,'bees_noev',F
$,1002,7,'bees_noev',58,'bees_noev',F
60,3438,7,'bees_noev',59,'bees_noev',F
",",1010,7,'bees_noev',60,'bees_noev',F
000,2199,7,'bees_noev',61,'bees_noev',F
in,1999,7,'bees_noev',62,'bees_noev',F
property,3200,7,'bees_noev',63,'bees_noev',F
damage,4053,7,'bees_noev',64,'bees_noev',F
.,1012,7,'bees_noev',65,'bees_noev',F
three,2093,7,'bees_noev',66,'bees_noev',F
weeks,3134,7,'bees_noev',67,'bees_noev',F
later,2101,7,'bees_noev',68,'bees_noev',F
",",1010,7,'bees_noev',69,'bees_noev',F
police,2610,7,'bees_noev',70,'bees_noev',F
arrested,4727,7,'bees_noev',71,'bees_noev',F
two,2048,7,'bees_noev',72,'bees_noev',F
boys,3337,7,'bees_noev',73,'bees_noev',F
(,1006,7,'bees_noev',74,'bees_noev',F
12,2260,7,'bees_noev',75,'bees_noev',F
and,1998,7,'bees_noev',76,'bees_noev',F
13,2410,7,'bees_noev',77,'bees_noev',F
years,2086,7,'bees_noev',78,'bees_noev',F
old,2214,7,'bees_noev',79,'bees_noev',F
